product_id,SKU,Category,Style,Size
4158,SET318-KR-SHA-XL,Set,SET318,XL
4159,JNE3565-KR-L,kurta,JNE3565,L
4160,JNE3225-KR-XL,kurta,JNE3225,XL
4161,JNE3441-KR-L,kurta,JNE3441,L
4162,JNE3467-KR-XXXL,kurta,JNE3467,3XL
4163,JNE3458-KR-XXXL,kurta,JNE3458,3XL
4164,JNE3400-KR-XXXL,kurta,JNE3400,3XL
4165,JNE3402-KR-L,kurta,JNE3402,L
4166,SET308-KR-PP-S,Set,SET308,S
4167,BL090-XXL,Blouse,BL090,XXL
4168,J0249-SKD-XXXL,Set,J0249,3XL
4169,J0400-DR-XXL,Western Dress,J0400,XXL
4170,JNE1525-KR-UDF19BLACK-XS,kurta,JNE1525,XS
4171,JNE3431-KR-M,kurta,JNE3431,M
4172,JNE3467-KR-M,kurta,JNE3467,M
4173,SET053-KR-NP-XXXL,Set,SET053,3XL
4174,JNE3753-KR-L,kurta,JNE3753,L
4175,NW006-ST-SR-L,Set,NW006,L
4176,SET357-KR-NP-XS,Set,SET357,XS
4177,NW038-TP-SR-L,Set,NW038,L
4178,SET171-KR-NP-XXL,Set,SET171,XXL
4179,JNE3613-KR-S,kurta,JNE3613,S
4180,JNE3491-KR-XS,kurta,JNE3491,XS
4181,J0284-SKD-M,Set,J0284,M
4182,SET218-KR-NP-S,Set,SET218,S
4183,JNE3571-KR-XXL,kurta,JNE3571,XXL
4184,JNE3838-KR-S,kurta,JNE3838,S
4185,J0083-KR-S,kurta,J0083,S
4186,J0247-SKD-XXL,Set,J0247,XXL
4187,SET158-KR-PP-XXL,Set,SET158,XXL
4188,SET281-KR-PP-M,Set,SET281,M
4189,SET289-KR-NP-M,Set,SET289,M
4190,JNE3270-KR-XXXL,kurta,JNE3270,3XL
4191,JNE3655-TP-XS,Top,JNE3655,XS
4192,JNE3396-KR-M,kurta,JNE3396,M
4193,J0249-SKD-S,Set,J0249,S
4194,J0306-DR-XS,Western Dress,J0306,XS
4195,JNE3894-TP-XXXL,Top,JNE3894,3XL
4196,BL003-50BLACK-B,Blouse,BL003,Free
4197,JNE3528-KR-XS,kurta,JNE3528,XS
4198,SET318-KR-SHA-S,Set,SET318,S
4199,JNE3738-KR-L,kurta,JNE3738,L
4200,J0140-SET-XL,Set,J0140,XL
4201,J0305-DR-S,Western Dress,J0305,S
4202,BL074-85RED,Blouse,BL074,Free
4203,J0184-KR-S,kurta,J0184,S
4204,JNE3733-KR-M,kurta,JNE3733,M
4205,BL029-78BLACK-B,Blouse,BL029,Free
4206,J0397-DR-L,Western Dress,J0397,L
4207,J0243-DR-XXL,Ethnic Dress,J0243,XXL
4208,J0188-KR-XS,kurta,J0188,XS
4209,SAR062,Saree,SAR062,Free
4210,NW022-TP-PJ-L,Set,NW022,L
4211,J0413-DR-M,Western Dress,J0413,M
4212,BTM042-PP-XXXL,Bottom,BTM042,3XL
4213,J0135-SET-XL,Set,J0135,XL
4214,J0153-DR-XL,Western Dress,J0153,XL
4215,J0232-SKD-L,Set,J0232,L
4216,SET273-KR-NP-L,Set,SET273,L
4217,SET144-KR-NP-L,Set,SET144,L
4218,CH208-MUSTARD-L,Bottom,CH208,L
4219,JNE3042-KR-XXL,kurta,JNE3042,XXL
4220,JNE3694-KR-S,kurta,JNE3694,S
4221,SET226-KR-PP-XXL,Set,SET226,XXL
4222,J0036-TP-XS,Top,J0036,XS
4223,J0397-DR-XXXL,Western Dress,J0397,3XL
4224,SET172-KR-PP-B-XL,Set,SET172,XL
4225,SET333-KR-DPT-XXXL,Set,SET333,3XL
4226,SET094-KR-NP-L,Set,SET094,L
4227,J0175-KR-XXXL,kurta,J0175,3XL
4228,SET276-KR-PP-XL,Set,SET276,XL
4229,J0251-SKD-XL,Set,J0251,XL
4230,MEN5013-KR-XXL,kurta,MEN5013,XXL
4231,SET316-KR-DPT-XXL,Set,SET316,XXL
4232,J0400-DR-L,Western Dress,J0400,L
4233,SET350-KR-NP-XS,Set,SET350,XS
4234,SET369-KR-NP-S,Set,SET369,S
4235,J0083-KR-XXXL,kurta,J0083,3XL
4236,JNE3566-KR-L,kurta,JNE3566,L
4237,NW039-TP-SR-XXXL,Set,NW039,3XL
4238,NW035-ST-CP-XXL,Set,NW035,XXL
4239,JNE3398-KR-S,kurta,JNE3398,S
4240,SET144-KR-NP-XL,Set,SET144,XL
4241,JNE3751-KR-L,kurta,JNE3751,L
4242,NW027-TP-PJ-M,Set,NW027,M
4243,JNE3501-KR-XL,kurta,JNE3501,XL
4244,SET238-KR-PP-M,Set,SET238,M
4245,JNE3535-KR-XXXL,kurta,JNE3535,3XL
4246,JNE3452-KR-M,kurta,JNE3452,M
4247,JNE3555-KR-XL,kurta,JNE3555,XL
4248,JNE1525-KR-UDF19-A-XXXL,kurta,JNE1525,3XL
4249,SET073-KR-SHA-XS,Set,SET073,XS
4250,J0020-SET-XXXL,Set,J0020,3XL
4251,JNE3864-TU-XXXL,Top,JNE3864,3XL
4252,JNE3602-KR-XL,kurta,JNE3602,XL
4253,JNE3819-KR-XXL,kurta,JNE3819,XXL
4254,J0120-TP-XXXL,Top,J0120,3XL
4255,J0111-TP-XXL,Top,J0111,XXL
4256,JNE3727-KR-XL,kurta,JNE3727,XL
4257,J0352-KR-M,kurta,J0352,M
4258,JNE3506-KR-XL,kurta,JNE3506,XL
4259,J0220-BL-S,Blouse,J0220,S
4260,JNE3436-KR-S,kurta,JNE3436,S
4261,BL029-78BLACK,Blouse,BL029,Free
4262,MEN5026-KR-XXL,kurta,MEN5026,XXL
4263,JNE3614-KR-S,kurta,JNE3614,S
4264,J0340-TP-XXXL,Top,J0340,3XL
4265,JNE3833-KR-XXL,kurta,JNE3833,XXL
4266,SET409-KR-NP-M,Set,SET409,M
4267,MEN5005-KR-L,kurta,MEN5005,L
4268,J0126-SKD-XS,Set,J0126,XS
4269,JNE3619-KR-M,kurta,JNE3619,M
4270,JNE3256-KR-XS,kurta,JNE3256,XS
4271,JNE3623-KR-XS,kurta,JNE3623,XS
4272,JNE3366-KR-1053-XS,kurta,JNE3366,XS
4273,SET244-KR-NP-L,Set,SET244,L
4274,JNE3766-KR-XL,kurta,JNE3766,XL
4275,J0291-JS-M,Set,J0291,M
4276,SET364-KR-NP-XL,Set,SET364,XL
4277,JNE3422-KR-L,kurta,JNE3422,L
4278,SET144-KR-NP-S,Set,SET144,S
4279,SET306-KR-PP-L,Set,SET306,L
4280,JNE3562-KR-S,kurta,JNE3562,S
4281,J0094-KR-XS,kurta,J0094,XS
4282,JNE3323-KR-A-XL,kurta,JNE3323,XL
4283,J0140-SET-S,Set,J0140,S
4284,SET116-KR-NP-S,Set,SET116,S
4285,JNE3445-KR-S,kurta,JNE3445,S
4286,J0172-TP-M,Top,J0172,M
4287,J0102-SKD-XXL,Set,J0102,XXL
4288,JNE3700-KR-S,kurta,JNE3700,S
4289,SET044-KR-NP-S,Set,SET044,S
4290,JNE2251-KR-537-XL,kurta,JNE2251,XL
4291,SET392-KR-NP-XL,Set,SET392,XL
4292,JNE1408-GREY-KR-UDF19-XL,kurta,JNE1408,XL
4293,J0149-KR-S,kurta,J0149,S
4294,J0300-TP-XXL,Top,J0300,XXL
4295,JNE3778-KR-M,kurta,JNE3778,M
4296,JNE3573-KR-XXL,kurta,JNE3573,XXL
4297,J0244-SKD-XS,Set,J0244,XS
4298,J0118-TP-XS,Top,J0118,XS
4299,JNE3863-TU-XS,Top,JNE3863,XS
4300,J0159-DR-XXXL,Western Dress,J0159,3XL
4301,SET239-KR-NP-S,Set,SET239,S
4302,SET346-KR-PP-XS,Set,SET346,XS
4303,SET263-KR-NP-XS,Set,SET263,XS
4304,SET402-KR-NP-XS,Set,SET402,XS
4305,J0380-SKD-S,Set,J0380,S
4306,JNE3813-KR-XXXL,kurta,JNE3813,3XL
4307,SET285-KR-SHA-XL,Set,SET285,XL
4308,SET055-KR-NP-XXL,Set,SET055,XXL
4309,JNE3774-KR-M,kurta,JNE3774,M
4310,BTM002-L,Bottom,BTM002,L
4311,JNE3556-KR-S,kurta,JNE3556,S
4312,J0224-SKD-XXL,Set,J0224,XXL
4313,J0204-TP-XS,Top,J0204,XS
4314,JNE3427-KR-XL,kurta,JNE3427,XL
4315,BTM030-NP-XXXL,Bottom,BTM030,3XL
4316,J0248-KR-DPT-S,Set,J0248,S
4317,CH209-BIEGE-XL,Bottom,CH209,XL
4318,JNE3834-KR-S,kurta,JNE3834,S
4319,J0209-DR-XL,Ethnic Dress,J0209,XL
4320,SET034-KR-NP-XL,Set,SET034,XL
4321,JNE3860-DR-XXL,Western Dress,JNE3860,XXL
4322,JNE3407-KR-XS,kurta,JNE3407,XS
4323,SET323-KR-NP-XS,Set,SET323,XS
4324,BL060-75RED,Blouse,BL060,Free
4325,JNE3782-KR-M,kurta,JNE3782,M
4326,JNE3608-KR-XL,kurta,JNE3608,XL
4327,J0077-SKD-XXL,Set,J0077,XXL
4328,JNE1977-KR-237-XXXL,kurta,JNE1977,3XL
4329,J0103-SKD-XXXL,Set,J0103,3XL
4330,J0400-DR-S,Western Dress,J0400,S
4331,J0112-TP-XXXL,Top,J0112,3XL
4332,JNE3550-KR-S,kurta,JNE3550,S
4333,JNE3725-KR-S,kurta,JNE3725,S
4334,SET338-KR-NP-L,Set,SET338,L
4335,J0307-TP-XL,Top,J0307,XL
4336,MEN5028-KR-S,kurta,MEN5028,S
4337,SET274-KR-PP-M,Set,SET274,M
4338,SET205-KR-DPT-A-M,Set,SET205,M
4339,SET144-KR-NP-M,Set,SET144,M
4340,SET228-KR-PP-A-L,Set,SET228,L
4341,JNE3447-KR-L,kurta,JNE3447,L
4342,J0163-SKD-XS,Set,J0163,XS
4343,BTM045-PP-XXXL,Bottom,BTM045,3XL
4344,JNE3789-KR-M,kurta,JNE3789,M
4345,J0290-CD-XXL,Top,J0290,XXL
4346,NW033-ST-CP-XXL,Set,NW033,XXL
4347,JNE3787-KR-XL,kurta,JNE3787,XL
4348,JNE3637-KR-XXL,kurta,JNE3637,XXL
4349,JNE3574-KR-XS,kurta,JNE3574,XS
4350,JNE3622-KR-S,kurta,JNE3622,S
4351,NW028-TP-PJ-XL,Set,NW028,XL
4352,JNE3466-KR-L,kurta,JNE3466,L
4353,SET250-KR-SHA-S,Set,SET250,S
4354,JNE3630-KR-L,kurta,JNE3630,L
4355,JNE3704-KR-XXL,kurta,JNE3704,XXL
4356,JNE3311-KR-L,kurta,JNE3311,L
4357,JNE3339-KR-XS,kurta,JNE3339,XS
4358,JNE3451-KR-M,kurta,JNE3451,M
4359,JNE3555-KR-M,kurta,JNE3555,M
4360,SET062-KR-SP-XL,Set,SET062,XL
4361,NW002-TP-PJ-XS,Set,NW002,XS
4362,SET332-KR-PP-XXL,Set,SET332,XXL
4363,JNE3394-KR-L,kurta,JNE3394,L
4364,SET340-KR-NP-XL,Set,SET340,XL
4365,JNE3407-KR-M,kurta,JNE3407,M
4366,JNE3654-TP-XXL,Top,JNE3654,XXL
4367,JNE3524-KR-S,kurta,JNE3524,S
4368,SET158-KR-PP-S,Set,SET158,S
4369,J0070-KR-XS,kurta,J0070,XS
4370,NW004-TP-PJ-L,Set,NW004,L
4371,SET220-KR-PP-XS,Set,SET220,XS
4372,JNE3730-KR-S,kurta,JNE3730,S
4373,SET227-KR-PP-A-S,Set,SET227,S
4374,SET116-KR-NP-M,Set,SET116,M
4375,JNE3803-KR-XL,kurta,JNE3803,XL
4376,JNE0850-N,Saree,JNE0850,Free
4377,JNE09209-MULTI-SR-JP8101RMV,Saree,JNE09209,Free
4378,SAR163,Saree,SAR163,Free
4379,SAR165,Saree,SAR165,Free
4380,SAR181,Saree,SAR181,Free
4381,SAR136,Saree,SAR136,Free
4382,SAR112,Saree,SAR112,Free
4383,JNE09186-BLUE-SR-JP7104RMV,Saree,JNE09186,Free
4384,SAR091,Saree,SAR091,Free
4385,SAR098,Saree,SAR098,Free
4386,SAR100,Saree,SAR100,Free
4387,JNE3713-TP-N-S,Top,JNE3713,S
4388,SET014-KR-PP-A-L,Set,SET014,L
4389,NW022-TP-PJ-M,Set,NW022,M
4390,SET225-KR-NP-XXXL,Set,SET225,3XL
4391,SET135-KR-PP-XS,Set,SET135,XS
4392,JNE3662-TP-XXL,Top,JNE3662,XXL
4393,BL087-M,Blouse,BL087,M
4394,SET135-KR-PP-XXXL,Set,SET135,3XL
4395,J0049-TP-S,Top,J0049,S
4396,SET340-KR-NP-L,Set,SET340,L
4397,JNE3487-KR-XS,kurta,JNE3487,XS
4398,JNE3348-KR-S,kurta,JNE3348,S
4399,SET131-KR-NP-XXXL,Set,SET131,3XL
4400,JNE3608-KR-XXL,kurta,JNE3608,XXL
4401,JNE3741-KR-XL,kurta,JNE3741,XL
4402,SET306-KR-PP-M,Set,SET306,M
4403,J0305-DR-M,Western Dress,J0305,M
4404,BTM005-L,Bottom,BTM005,L
4405,JNE3803-KR-L,kurta,JNE3803,L
4406,JNE3665-TP-XL,Top,JNE3665,XL
4407,JNE3707-DR-XS,Western Dress,JNE3707,XS
4408,JNE3728-KR-XXL,kurta,JNE3728,XXL
4409,SET361-KR-NP-M,Set,SET361,M
4410,J0181-TP-XXL,Top,J0181,XXL
4411,JNE3769-KR-M,kurta,JNE3769,M
4412,J0380-SKD-L,Set,J0380,L
4413,JNE3477-KR-S,kurta,JNE3477,S
4414,J0231-SKD-L,Set,J0231,L
4415,J0207-DR-XXXL,Western Dress,J0207,3XL
4416,BTM042-PP-XS,Bottom,BTM042,XS
4417,BTM047-PP-XS,Bottom,BTM047,XS
4418,JNE3534-KR-S,kurta,JNE3534,S
4419,J0299-KR-L,kurta,J0299,L
4420,JNE3542-KR-XS,kurta,JNE3542,XS
4421,JNE3524-KR-XXL,kurta,JNE3524,XXL
4422,JNE2266-KR-490-A-M,kurta,JNE2266,M
4423,JNE3491-KR-XXL,kurta,JNE3491,XXL
4424,JNE3787-KR-L,kurta,JNE3787,L
4425,SET266-KR-NP-XL,Set,SET266,XL
4426,JNE3408-KR-S,kurta,JNE3408,S
4427,J0131-KR-S,kurta,J0131,S
4428,SET325-KR-NP-XL,Set,SET325,XL
4429,J0132-KR-XXXL,kurta,J0132,3XL
4430,J0043-SET-XL,Set,J0043,XL
4431,JNE1951-KR-155-XXXL,kurta,JNE1951,3XL
4432,JNE3543-KR-L,kurta,JNE3543,L
4433,JNE3756-KR-S,kurta,JNE3756,S
4434,SET038-KR-PP-XL,Set,SET038,XL
4435,JNE3394-KR-A-M,kurta,JNE3394,M
4436,SET270-KR-PP-XL,Set,SET270,XL
4437,SET404-KR-NP-M,Set,SET404,M
4438,JNE2132-KR-398-XXL,kurta,JNE2132,XXL
4439,JNE3576-KR-M,kurta,JNE3576,M
4440,JNE1408-KR-UDF19-A-S,kurta,JNE1408,S
4441,JNE1408-KR-UDF19-A-M,kurta,JNE1408,M
4442,JNE3701-KR-XS,kurta,JNE3701,XS
4443,SET130-KR-NP-L,Set,SET130,L
4444,JNE3364-KR-1051-XXL,kurta,JNE3364,XXL
4445,NW001-TP-PJ-M,Set,NW001,M
4446,SET267-KR-NP-XS,Set,SET267,XS
4447,JNE1906-KR-031-S,kurta,JNE1906,S
4448,J0213-TP-XXXL,Top,J0213,3XL
4449,J0395-DR-XL,Western Dress,J0395,XL
4450,JNE3491-KR-L,kurta,JNE3491,L
4451,JNE3668-TP-N-L,Top,JNE3668,L
4452,JNE3454-KR-M,kurta,JNE3454,M
4453,AN208-MUSTARD-S,Bottom,AN208,S
4454,J0027-SET-XXL,Set,J0027,XXL
4455,JNE3796-KR-XXL,kurta,JNE3796,XXL
4456,J0243-DR-XS,Ethnic Dress,J0243,XS
4457,NW037-TP-SR-M,Set,NW037,M
4458,SET401-KR-NP-S,Set,SET401,S
4459,SET038-KR-PP-XXXL,Set,SET038,3XL
4460,JNE3623-KR-M,kurta,JNE3623,M
4461,JNE3491-KR-M,kurta,JNE3491,M
4462,J0352-KR-L,kurta,J0352,L
4463,BL007-61PINK-B,Blouse,BL007,Free
4464,JNE3412-KR-S,kurta,JNE3412,S
4465,J0190-TP-S,Top,J0190,S
4466,SET100-KR-PP-XXL,Set,SET100,XXL
4467,JNE3813-KR-XL,kurta,JNE3813,XL
4468,JNE3434-KR-M,kurta,JNE3434,M
4469,SET390-KR-NP-M,Set,SET390,M
4470,J0185-DR-XXL,Ethnic Dress,J0185,XXL
4471,JNE3603-KR-M,kurta,JNE3603,M
4472,J0007-SKD-XS,Set,J0007,XS
4473,JNE2049-KR-351-XXL,kurta,JNE2049,XXL
4474,J0159-DR-XXL,Western Dress,J0159,XXL
4475,JNE3647-TP-N-XS,Top,JNE3647,XS
4476,JNE3770-KR-L,kurta,JNE3770,L
4477,JNE2199-KR-411-A-S,kurta,JNE2199,S
4478,JNE3160-KR-XS,kurta,JNE3160,XS
4479,SET154-KR-NP-XS,Set,SET154,XS
4480,SET187-KR-DH-S,Set,SET187,S
4481,SET330-KR-PP-XS,Set,SET330,XS
4482,JNE2251-KR-537-XXL,kurta,JNE2251,XXL
4483,JNE3458-KR-XXL,kurta,JNE3458,XXL
4484,J0077-SKD-L,Set,J0077,L
4485,SET266-KR-NP-XXL,Set,SET266,XXL
4486,SET204-KR-DPT-XL,Set,SET204,XL
4487,JNE3611-KR-M,kurta,JNE3611,M
4488,JNE3643-TP-N-L,Top,JNE3643,L
4489,MEN5030-KR-XXXL,kurta,MEN5030,3XL
4490,J0292-TP-XL,Top,J0292,XL
4491,JNE3636-KR-XXL,kurta,JNE3636,XXL
4492,J0117-TP-XL,Top,J0117,XL
4493,JNE3778-KR-S,kurta,JNE3778,S
4494,JNE3904-DR-XXL,Western Dress,JNE3904,XXL
4495,SET303-KR-NP-S,Set,SET303,S
4496,SET185-KR-NP-M,Set,SET185,M
4497,SET249-KR-NP-XXXL,Set,SET249,3XL
4498,JNE3481-KR-S,kurta,JNE3481,S
4499,J0379-SKD-XXL,Set,J0379,XXL
4500,J0381-SKD-S,Set,J0381,S
4501,J0243-DR-XXXL,Ethnic Dress,J0243,3XL
4502,J0219-BL-XXL,Blouse,J0219,XXL
4503,J0170-TP-A-XL,Top,J0170,XL
4504,SET388-KR-NP-XS,Set,SET388,XS
4505,BL055-164GOLD-A,Blouse,BL055,Free
4506,BL041-65RED-A,Blouse,BL041,Free
4507,NW003-TP-PJ-M,Set,NW003,M
4508,SET252-KR-PP-L,Set,SET252,L
4509,SET318-KR-SHA-M,Set,SET318,M
4510,JNE3518-KR-S,kurta,JNE3518,S
4511,NW008-ST-CP-L,Set,NW008,L
4512,JNE3610-KR-S,kurta,JNE3610,S
4513,SET158-KR-PP-XS,Set,SET158,XS
4514,J0165-TP-M,Top,J0165,M
4515,SET130-KR-NP-XXL,Set,SET130,XXL
4516,J0171-DR-M,Western Dress,J0171,M
4517,JNE3693-KR-M,kurta,JNE3693,M
4518,SET048-KR-NP-XS,Set,SET048,XS
4519,JNE3366-KR-1053-A-XXL,kurta,JNE3366,XXL
4520,JNE3446-KR-XS,kurta,JNE3446,XS
4521,JNE3160-KR-L,kurta,JNE3160,L
4522,SET257-KR-PP-XXXL,Set,SET257,3XL
4523,JNE3225-KR-L,kurta,JNE3225,L
4524,JNE3665-TP-XS,Top,JNE3665,XS
4525,SET252-KR-PP-XS,Set,SET252,XS
4526,SET248-KR-NP-XXXL,Set,SET248,3XL
4527,J0329-KR-M,kurta,J0329,M
4528,SET253-KR-NP-M,Set,SET253,M
4529,SET053-KR-NP-M,Set,SET053,M
4530,SET390-KR-NP-XXL,Set,SET390,XXL
4531,SET433-KR-NP-XS,Set,SET433,XS
4532,SET128-KR-DH-XXXL,Set,SET128,3XL
4533,JNE3621-KR-L,kurta,JNE3621,L
4534,JNE3605-KR-L,kurta,JNE3605,L
4535,SET187-KR-DH-XXXL,Set,SET187,3XL
4536,JNE3744-TU-XS,Top,JNE3744,XS
4537,JNE1525-KR-UDF19BLACK-XL,kurta,JNE1525,XL
4538,SET313-KR-NP-XXL,Set,SET313,XXL
4539,J0379-SKD-L,Set,J0379,L
4540,JNE3672-TU-XXXL,Top,JNE3672,3XL
4541,JNE3404-KR-XS,kurta,JNE3404,XS
4542,JNE3621-KR-S,kurta,JNE3621,S
4543,JNE3364-KR-1051-A-S,kurta,JNE3364,S
4544,SET154-KR-NP-M,Set,SET154,M
4545,JNE3758-KR-XL,kurta,JNE3758,XL
4546,JNE3476-KR-XXL,kurta,JNE3476,XXL
4547,SET193-KR-NP-A-XS,Set,SET193,XS
4548,J0154-DR-S,Western Dress,J0154,S
4549,JNE3693-KR-S,kurta,JNE3693,S
4550,JNE2266-KR-490-A-L,kurta,JNE2266,L
4551,JNE2049-KR-351-XS,kurta,JNE2049,XS
4552,SET383-KR-NP-XS,Set,SET383,XS
4553,NW033-ST-CP-M,Set,NW033,M
4554,J0078-SET-S,Set,J0078,S
4555,J0161-DR-XL,Western Dress,J0161,XL
4556,BL017-63BLACK-B,Blouse,BL017,Free
4557,JNE1408-KR-UDF19-A-XXXL,kurta,JNE1408,3XL
4558,J0083-KR-XL,kurta,J0083,XL
4559,SET349-KR-NP-L,Set,SET349,L
4560,JNE3391-KR-XS,kurta,JNE3391,XS
4561,JNE1525-KR-UDF19BLACK-L,kurta,JNE1525,L
4562,JNE3657-TP-XS,Top,JNE3657,XS
4563,JNE3386-KR-XS,kurta,JNE3386,XS
4564,SAR108,Saree,SAR108,Free
4565,NW016-ST-SR-L,Set,NW016,L
4566,J0228-SKD-XXXL,Set,J0228,3XL
4567,JNE2101-KR-210-XL,kurta,JNE2101,XL
4568,MEN5012-KR-XL,kurta,MEN5012,XL
4569,JNE1233-BLUE-KR-031-S,kurta,JNE1233,S
4570,J0378-SKD-S,Set,J0378,S
4571,JNE3643-TP-N-XXL,Top,JNE3643,XXL
4572,JNE3856-KR-XS,kurta,JNE3856,XS
4573,J0089-TP-XXXL,Top,J0089,3XL
4574,JNE3819-KR-XXXL,kurta,JNE3819,3XL
4575,JNE3160-KR-G-XS,kurta,JNE3160,XS
4576,JNE3607-KR-L,kurta,JNE3607,L
4577,J0152-DR-S,Western Dress,J0152,S
4578,SET179-KR-PP-XS,Set,SET179,XS
4579,NW036-ST-SR-XXXL,Set,NW036,3XL
4580,J0090-TP-XS,Top,J0090,XS
4581,JNE1906-KR-031-XS,kurta,JNE1906,XS
4582,J0345-SET-XXL,Set,J0345,XXL
4583,JNE3610-KR-XS,kurta,JNE3610,XS
4584,SET188-KR-NP-M,Set,SET188,M
4585,JNE2100-KR-144-XS,kurta,JNE2100,XS
4586,BL056-185GOLD,Blouse,BL056,Free
4587,JNE1233-BLUE-KR-031-M,kurta,JNE1233,M
4588,SET250-KR-SHA-M,Set,SET250,M
4589,SET165-KR-PP-XXXL,Set,SET165,3XL
4590,JNE3796-KR-XXXL,kurta,JNE3796,3XL
4591,JNE3822-KR-XXXL,kurta,JNE3822,3XL
4592,JNE3470-KR-M,kurta,JNE3470,M
4593,JNE3653-TP-N-XL,Top,JNE3653,XL
4594,JNE2270-KR-487-A-XS,kurta,JNE2270,XS
4595,JNE2199-KR-411-A-XS,kurta,JNE2199,XS
4596,SET043-KR-NP-M,Set,SET043,M
4597,SET264-KR-NP-XS,Set,SET264,XS
4598,JNE3623-KR-XXXL,kurta,JNE3623,3XL
4599,SET355-KR-PP-XXXL,Set,SET355,3XL
4600,JNE3684-TU-XS,Top,JNE3684,XS
4601,JNE3624-KR-L,kurta,JNE3624,L
4602,J0176-TP-L,Top,J0176,L
4603,JNE3313-KR-XL,kurta,JNE3313,XL
4604,J0278-SET-XXL,Set,J0278,XXL
4605,J0178-TP-XL,Top,J0178,XL
4606,JNE3566-KR-XXL,kurta,JNE3566,XXL
4607,NW014-ST-SR-XXXL,Set,NW014,3XL
4608,JNE3758-KR-XXXL,kurta,JNE3758,3XL
4609,JNE2170-KR-436-XXL,kurta,JNE2170,XXL
4610,J0154-DR-XXXL,Western Dress,J0154,3XL
4611,J0310-TP-S,Top,J0310,S
4612,JNE3768-KR-XXL,kurta,JNE3768,XXL
4613,JNE3709-DR-XS,Western Dress,JNE3709,XS
4614,JNE3610-KR-XL,kurta,JNE3610,XL
4615,SET252-KR-PP-XL,Set,SET252,XL
4616,SET277-KR-NP-XXXL,Set,SET277,3XL
4617,JNE3438-KR-L,kurta,JNE3438,L
4618,SET413-KR-NP-XS,Set,SET413,XS
4619,SET073-KR-SHA-XXL,Set,SET073,XXL
4620,J0224-SKD-XS,Set,J0224,XS
4621,SET258-KR-PP-M,Set,SET258,M
4622,SET248-KR-NP-XL,Set,SET248,XL
4623,JNE3887-KR-L,kurta,JNE3887,L
4624,JNE2302-KR-595-G-M,kurta,JNE2302,M
4625,JNE3628-KR-L,kurta,JNE3628,L
4626,JNE3700-KR-XS,kurta,JNE3700,XS
4627,J0134-SET-M,Set,J0134,M
4628,JNE3797-KR-A-XXL,Western Dress,JNE3797,XXL
4629,JNE3797-KR-A-XL,Western Dress,JNE3797,XL
4630,JNE3834-KR-L,kurta,JNE3834,L
4631,JNE3482-KR-XS,kurta,JNE3482,XS
4632,J0330-KR-XS,kurta,J0330,XS
4633,J0282-SET-S,Set,J0282,S
4634,JNE3605-KR-XS,kurta,JNE3605,XS
4635,BTM048-PP-M,Bottom,BTM048,M
4636,J0011-LCD-XXXL,Set,J0011,3XL
4637,JNE3763-KR-XXL,kurta,JNE3763,XXL
4638,JNE3256-KR-XL,kurta,JNE3256,XL
4639,J0330-KR-XXL,kurta,J0330,XXL
4640,JNE1906-KR-031-XL,kurta,JNE1906,XL
4641,NW033-ST-CP-S,Set,NW033,S
4642,JNE3881-DR-XXL,Western Dress,JNE3881,XXL
4643,J0310-TP-L,Top,J0310,L
4644,SET318-KR-SHA-XS,Set,SET318,XS
4645,SET369-KR-NP-L,Set,SET369,L
4646,J0291-JS-XXXL,Set,J0291,3XL
4647,BL087-XXL,Blouse,BL087,XXL
4648,JNE3255-KR-L,kurta,JNE3255,L
4649,JNE3563-KR-XL,kurta,JNE3563,XL
4650,J0399-DR-S,Western Dress,J0399,S
4651,JNE3365-KR-1052-M,kurta,JNE3365,M
4652,JNE3627-KR-M,kurta,JNE3627,M
4653,J0022-KR-XS,kurta,J0022,XS
4654,JNE3732-KR-XS,kurta,JNE3732,XS
4655,JNE3732-KR-M,kurta,JNE3732,M
4656,JNE3253-KR-XL,kurta,JNE3253,XL
4657,JNE3451-KR-S,kurta,JNE3451,S
4658,SET394-KR-NP-L,Set,SET394,L
4659,J0137-SET-S,Set,J0137,S
4660,JNE3608-KR-M,kurta,JNE3608,M
4661,JNE3375-KR-S,kurta,JNE3375,S
4662,SET198-KR-NP-A-XXL,Set,SET198,XXL
4663,J0127-SKD-XXXL,Set,J0127,3XL
4664,NW020-ST-SR-XS,Set,NW020,XS
4665,JNE3435-KR-L,kurta,JNE3435,L
4666,JNE3642-TP-XL,Top,JNE3642,XL
4667,SET195-KR-NP-A-XS,Set,SET195,XS
4668,SET087-KR-PP-XXXL,Set,SET087,3XL
4669,J0228-SKD-XS,Set,J0228,XS
4670,JNE3421-KR-S,kurta,JNE3421,S
4671,J0009-SKD-XS,Set,J0009,XS
4672,SET246-KR-PP-L,Set,SET246,L
4673,J0252-SKD-XXXL,Set,J0252,3XL
4674,JNE1233-BLUE-KR-031-XS,kurta,JNE1233,XS
4675,JNE3401-KR-XL,kurta,JNE3401,XL
4676,SET172-KR-PP-B-XS,Set,SET172,XS
4677,J0001-DR-S,Ethnic Dress,J0001,S
4678,J0103-SKD-S,Set,J0103,S
4679,J0089-TP-S,Top,J0089,S
4680,J0212-DR-S,Ethnic Dress,J0212,S
4681,JNE2153-KR-278-A-XXXL,kurta,JNE2153,3XL
4682,JNE3736-KR-XXXL,kurta,JNE3736,3XL
